model,model_image_url
Clay Tablets 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Clay_Tablets_3.tgs
Animator 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Animator_2.tgs
Love Story 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Love_Story_2.tgs
Unfinished 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Unfinished_2.tgs
Paleontology 3.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Paleontology_3.tgs
Monster Book 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Monster_Book_1.tgs
Ulysses 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ulysses_2.tgs
Herbarium 3.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Herbarium_3.tgs
Fairy Tales 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fairy_Tales_1.tgs
Journal 1 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Journal_1_0.tgs
Rocket Science 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rocket_Science_2.tgs
Burn Book 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Burn_Book_2.tgs
Liberty Scroll 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Liberty_Scroll_1.tgs
Lord of Flies 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lord_of_Flies_2.tgs
Academic 3.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Academic_3.tgs
Anatomy 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Anatomy_2.tgs
Astrology 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Astrology_1.tgs
Secret Chapter 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Secret_Chapter_2.tgs
Unipedia 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Unipedia_2.tgs
Animal Friends 3.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Animal_Friends_3.tgs
Wisdom Scroll 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Wisdom_Scroll_1.tgs
Dragon Age 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dragon_Age_1.tgs
Songbook 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Songbook_2.tgs
E-Reader 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/E-Reader_1.tgs
Secret Files 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Secret_Files_2.tgs
Lovecraft 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lovecraft_1.tgs
Billy Milligan 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Billy_Milligan_1.tgs
Fahrenheit 451 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fahrenheit_451_1.tgs
Evidence 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Evidence_0.tgs
Token Vault 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Token_Vault_0.tgs
Rebel Dog 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rebel_Dog_0.tgs
Froges 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Froges_1.tgs
Kamasutra 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Kamasutra_0.tgs
Death Note 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Death_Note_0.tgs
Tom’s Diary 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Toms_Diary_0.tgs
Huntsman 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Huntsman_1.tgs
Blood Veil 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blood_Veil_2.tgs
Maestro 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Maestro_3.tgs
Bloodline 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bloodline_3.tgs
Dreamwave 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dreamwave_3.tgs
Victorian Era 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Victorian_Era_3.tgs
Golden Ratio 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Golden_Ratio_3.tgs
Low Rider 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Low_Rider_2.tgs
Clockwork 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Clockwork_2.tgs
Purple Rain 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Purple_Rain_3.tgs
Graphite 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Graphite_3.tgs
Scrooge 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Scrooge_2.tgs
Willy Wonka 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Willy_Wonka_2.tgs
Crosswalk 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Crosswalk_2.tgs
Chronos 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Chronos_1.tgs
Green Stars 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Green_Stars_0.tgs
Atlantis 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Atlantis_0.tgs
Witch Doctor 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Witch_Doctor_1.tgs
Burned Brass 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Burned_Brass_2.tgs
Blake 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blake_1.tgs
Alien Invasion 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Alien_Invasion_0.tgs
Performer 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Performer_1.tgs
White Windsor 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/White_Windsor_3.tgs
Glam Safari 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Glam_Safari_1.tgs
Charlie 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Charlie_2.tgs
Cardinal 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cardinal_3.tgs
Limoncello 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Limoncello_2.tgs
Alabaster 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Alabaster_3.tgs
Black Raven 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Black_Raven_3.tgs
Snowstorm 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Snowstorm_0.tgs
Pink Bunny 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Bunny_1.tgs
Starlight 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Starlight_3.tgs
Grandmaster 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Grandmaster_3.tgs
Submarine 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Submarine_1.tgs
Lincoln 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lincoln_2.tgs
Polygon 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Polygon_0.tgs
Maroon 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Maroon_3.tgs
Mad Hatter 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mad_Hatter_1.tgs
Celestial 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Celestial_1.tgs
Bubble Top 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bubble_Top_0.tgs
Bull Baron 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bull_Baron_1.tgs
Dairy Dandy 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dairy_Dandy_1.tgs
Abracadabra 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Abracadabra_0.tgs
Antiquity 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Antiquity_1.tgs
Uncle Sam 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Uncle_Sam_1.tgs
Sceleritas Fel 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sceleritas_Fel_0.tgs
Pickle Jar 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pickle_Jar_0.tgs
Blackjack 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blackjack_1.tgs
Is It Cake? 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Is_It_Cake_0.tgs
Megawatt 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Megawatt_0.tgs
Tree Stump 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tree_Stump_0.tgs
Hat Toss 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hat_Toss_0.tgs
Lucifer 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lucifer_0.tgs
Leprechaun 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Leprechaun_1.tgs
Mr. Whiskers 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mr._Whiskers_0.tgs
Pixel Perfect 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pixel_Perfect_0.tgs
Hippie 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hippie_0.tgs
Edison 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Edison_0.tgs
Hypnosis 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hypnosis_0.tgs
Brainiac 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Brainiac_0.tgs
Romantic 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Romantic_0.tgs
Solar System 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Solar_System_0.tgs
Constable 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Constable_0.tgs
Grey Gatsby 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Grey_Gatsby_0.tgs
Nurse 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Nurse_1.tgs
Red Velvet 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Red_Velvet_2.tgs
Watermelon 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Watermelon_1.tgs
Tiger 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tiger_1.tgs
Bumblebear 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bumblebear_1.tgs
Graduate 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Graduate_1.tgs
Macchiato 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Macchiato_1.tgs
Pineapple 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pineapple_2.tgs
Skittles 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Skittles_2.tgs
Wizard 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Wizard_1.tgs
Lapis Lazuli 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lapis_Lazuli_0.tgs
Viola Pansy 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Viola_Pansy_2.tgs
Deadpool 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Deadpool_0.tgs
Circus Bear 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Circus_Bear_2.tgs
El Rojo 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/El_Rojo_2.tgs
Polar Bear 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Polar_Bear_2.tgs
Blueprint 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blueprint_0.tgs
Polygon 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Polygon_1.tgs
Cuddle 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cuddle_1.tgs
Bearly Visible 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bearly_Visible_1.tgs
Pajamas 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pajamas_1.tgs
Winnie 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Winnie_1.tgs
Coral Reef 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Coral_Reef_2.tgs
Night Cub 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Night_Cub_2.tgs
Cherry 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cherry_2.tgs
Fazbear 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fazbear_1.tgs
Tricolor 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tricolor_1.tgs
Contractor 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Contractor_1.tgs
Panda 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Panda_1.tgs
Matrix 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Matrix_0.tgs
Citrus 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Citrus_2.tgs
Peanut 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Peanut_2.tgs
Blueberry 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blueberry_2.tgs
Carrot 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Carrot_2.tgs
Color Switch 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Color_Switch_1.tgs
Little Pepe 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Little_Pepe_1.tgs
Pooh 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pooh_1.tgs
Pink Cactus 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Cactus_2.tgs
Zebra 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Zebra_1.tgs
Blue Dandy 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blue_Dandy_2.tgs
Copper 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Copper_0.tgs
Cozy Boy 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cozy_Boy_1.tgs
Pink Doodle 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Doodle_2.tgs
Noir Et Rose 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Noir_Et_Rose_2.tgs
Cotton 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cotton_2.tgs
Ursa Major 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ursa_Major_0.tgs
Angel 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Angel_1.tgs
Froggo 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Froggo_1.tgs
Malibu 2.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Malibu_2.tgs
Dragon Ruby 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dragon_Ruby_0.tgs
Panda Cow 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Panda_Cow_1.tgs
Lunaris 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lunaris_0.tgs
Toady Bear 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Toady_Bear_1.tgs
Matroskin 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Matroskin_1.tgs
Kumamon 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Kumamon_1.tgs
Teddy-800 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Teddy-800_1.tgs
Purple Heart 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Purple_Heart_2.tgs
Wall Street 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Wall_Street_0.tgs
Checkmate 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Checkmate_1.tgs
Chocolate 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Chocolate_0.tgs
Golden Cub 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Golden_Cub_0.tgs
Rilakkuma 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rilakkuma_1.tgs
Alter Ego 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Alter_Ego_1.tgs
Dark Knight 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dark_Knight_0.tgs
The Devil 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/The_Devil_1.tgs
Silver Luxe 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Silver_Luxe_2.tgs
Feline Fury 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Feline_Fury_2.tgs
Mystic Mark 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mystic_Mark_2.tgs
Cold-Hearted 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cold-Hearted_2.tgs
Violet Shadow 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Violet_Shadow_2.tgs
Pink Twilight 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Twilight_2.tgs
Sweet Wrap 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sweet_Wrap_2.tgs
Abyss Heart 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Abyss_Heart_2.tgs
Heartworm 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Heartworm_2.tgs
Mended Love 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mended_Love_2.tgs
Valentine 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Valentine_2.tgs
Undead Beat 2.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Undead_Beat_2.tgs
Tattoo 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tattoo_2.tgs
